Data supplied by UK-AIR on 1/6/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
22-04-2026,13:00,24.350,P,ugm-3 (FIDAS),4.05996,P,ugm-3,25.50128,P,ugm-3,31.72646,P,ugm-3,74.53940,P,ugm-3,8.208,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
22-04-2026,14:00,24.475,P,ugm-3 (FIDAS),3.89625,P,ugm-3,23.42095,P,ugm-3,29.39513,P,ugm-3,77.18370,P,ugm-3,8.278,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
22-04-2026,15:00,21.075,P,ugm-3 (FIDAS),3.14320,P,ugm-3,22.39633,P,ugm-3,27.21583,P,ugm-3,79.02972,P,ugm-3,7.712,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
22-04-2026,16:00,18.550,P,ugm-3 (FIDAS),3.53610,P,ugm-3,25.03749,P,ugm-3,30.45943,P,ugm-3,82.02327,P,ugm-3,7.311,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
22-04-2026,17:00,17.675,P,ugm-3 (FIDAS),2.84852,P,ugm-3,26.75062,P,ugm-3,31.11829,P,ugm-3,82.42241,P,ugm-3,7.359,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
22-04-2026,18:00,16.950,P,ugm-3 (FIDAS),2.75030,P,ugm-3,34.30069,P,ugm-3,38.51775,P,ugm-3,75.78671,P,ugm-3,8.797,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
22-04-2026,19:00,16.025,P,ugm-3 (FIDAS),2.68481,P,ugm-3,40.07739,P,ugm-3,44.19405,P,ugm-3,67.45466,P,ugm-3,8.892,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
22-04-2026,20:00,15.075,P,ugm-3 (FIDAS),0.81854,P,ugm-3,29.30572,P,ugm-3,30.56079,P,ugm-3,74.83875,P,ugm-3,8.467,P,ugm-3 (Ref.eq),0.94994,P,ugm-3
22-04-2026,21:00,12.800,P,ugm-3 (FIDAS),0.03274,P,ugm-3,17.63755,P,ugm-3,17.68776,P,ugm-3,81.07531,P,ugm-3,7.500,P,ugm-3 (Ref.eq),0.81424,P,ugm-3
22-04-2026,22:00,12.575,P,ugm-3 (FIDAS),0.49112,P,ugm-3,18.40447,P,ugm-3,19.15751,P,ugm-3,74.04047,P,ugm-3,7.571,P,ugm-3 (Ref.eq),0.94994,P,ugm-3
22-04-2026,23:00,13.475,P,ugm-3 (FIDAS),0.22919,P,ugm-3,15.25840,P,ugm-3,15.60983,P,ugm-3,72.64348,P,ugm-3,8.090,P,ugm-3 (Ref.eq),0.81424,P,ugm-3
22-04-2026,24:00,13.725,P,ugm-3 (FIDAS),0.09823,P,ugm-3,14.95240,P,ugm-3,15.10301,P,ugm-3,69.40047,P,ugm-3,8.797,P,ugm-3 (Ref.eq),0.88209,P,ugm-3
23-04-2026,01:00,16.175,P,ugm-3 (FIDAS),0.08731,P,ugm-3,11.28630,P,ugm-3,11.42017,P,ugm-3,70.11559,P,ugm-3,10.142,P,ugm-3 (Ref.eq),0.81424,P,ugm-3
23-04-2026,02:00,16.350,P,ugm-3 (FIDAS),0.04366,P,ugm-3,15.00229,P,ugm-3,15.06922,P,ugm-3,58.00835,P,ugm-3,10.566,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
23-04-2026,03:00,16.300,P,ugm-3 (FIDAS),-0.09822,P,ugm-3,14.84817,P,ugm-3,14.69756,P,ugm-3,53.73422,P,ugm-3,10.873,P,ugm-3 (Ref.eq),0.74638,P,ugm-3
23-04-2026,04:00,17.000,P,ugm-3 (FIDAS),0.26193,P,ugm-3,14.44798,P,ugm-3,14.84961,P,ugm-3,50.74067,P,ugm-3,11.439,P,ugm-3 (Ref.eq),,,
23-04-2026,05:00,16.750,P,ugm-3 (FIDAS),0.62209,P,ugm-3,16.93662,P,ugm-3,17.89048,P,ugm-3,45.20261,P,ugm-3,11.910,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
23-04-2026,06:00,18.550,P,ugm-3 (FIDAS),1.11322,P,ugm-3,19.42718,P,ugm-3,21.13408,P,ugm-3,41.80992,P,ugm-3,12.807,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
23-04-2026,07:00,22.150,P,ugm-3 (FIDAS),1.80079,P,ugm-3,20.60288,P,ugm-3,23.36406,P,ugm-3,43.45637,P,ugm-3,15.236,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
23-04-2026,08:00,60.425,P,ugm-3 (FIDAS),3.14320,P,ugm-3,22.54838,P,ugm-3,27.36788,P,ugm-3,42.50841,P,ugm-3,20.142,P,ugm-3 (Ref.eq),1.01779,P,ugm-3
23-04-2026,09:00,26.450,P,ugm-3 (FIDAS),5.00947,P,ugm-3,23.28517,P,ugm-3,30.96624,P,ugm-3,47.64734,P,ugm-3,15.165,P,ugm-3 (Ref.eq),0.74638,P,ugm-3
23-04-2026,10:00,26.800,P,ugm-3 (FIDAS),4.64931,P,ugm-3,21.10061,P,ugm-3,28.22946,P,ugm-3,55.77982,P,ugm-3,15.943,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
23-04-2026,11:00,27.325,P,ugm-3 (FIDAS),4.25641,P,ugm-3,22.10850,P,ugm-3,28.63491,P,ugm-3,63.71272,P,ugm-3,16.014,P,ugm-3 (Ref.eq),1.01779,P,ugm-3
23-04-2026,12:00,23.025,P,ugm-3 (FIDAS),4.09270,P,ugm-3,26.26197,P,ugm-3,32.53736,P,ugm-3,74.48950,P,ugm-3,10.448,P,ugm-3 (Ref.eq),0.88209,P,ugm-3
23-04-2026,13:00,21.400,P,ugm-3 (FIDAS),3.66706,P,ugm-3,25.69826,P,ugm-3,31.32101,P,ugm-3,80.17725,P,ugm-3,9.528,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
23-04-2026,14:00,19.800,P,ugm-3 (FIDAS),3.04497,P,ugm-3,22.34422,P,ugm-3,27.01311,P,ugm-3,86.36392,P,ugm-3,8.939,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
23-04-2026,15:00,17.150,P,ugm-3 (FIDAS),2.39014,P,ugm-3,23.65237,P,ugm-3,27.31719,P,ugm-3,87.01252,P,ugm-3,7.665,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
23-04-2026,16:00,15.325,P,ugm-3 (FIDAS),3.37239,P,ugm-3,26.30213,P,ugm-3,31.47306,P,ugm-3,83.27058,P,ugm-3,5.873,P,ugm-3 (Ref.eq),1.01779,P,ugm-3
23-04-2026,17:00,14.475,P,ugm-3 (FIDAS),4.02722,P,ugm-3,30.97437,P,ugm-3,37.14936,P,ugm-3,75.03832,P,ugm-3,5.826,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
23-04-2026,18:00,18.150,P,ugm-3 (FIDAS),3.86351,P,ugm-3,31.32675,P,ugm-3,37.25072,P,ugm-3,65.75832,P,ugm-3,6.958,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
23-04-2026,19:00,18.150,P,ugm-3 (FIDAS),3.43787,P,ugm-3,33.34778,P,ugm-3,38.61911,P,ugm-3,59.82111,P,ugm-3,8.396,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
23-04-2026,20:00,18.175,P,ugm-3 (FIDAS),3.04497,P,ugm-3,33.84886,P,ugm-3,38.51775,P,ugm-3,56.67788,P,ugm-3,9.552,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
23-04-2026,21:00,14.725,P,ugm-3 (FIDAS),1.66982,P,ugm-3,23.18572,P,ugm-3,25.74608,P,ugm-3,66.65638,P,ugm-3,8.892,P,ugm-3 (Ref.eq),1.01779,P,ugm-3
23-04-2026,22:00,10.700,P,ugm-3 (FIDAS),1.89901,P,ugm-3,34.38962,P,ugm-3,37.30140,P,ugm-3,54.13336,P,ugm-3,7.123,P,ugm-3 (Ref.eq),0.81424,P,ugm-3
23-04-2026,23:00,10.000,P,ugm-3 (FIDAS),0.58935,P,ugm-3,24.63969,P,ugm-3,25.54335,P,ugm-3,59.27229,P,ugm-3,6.745,P,ugm-3 (Ref.eq),1.49277,P,ugm-3
23-04-2026,24:00,9.725,P,ugm-3 (FIDAS),0.19645,P,ugm-3,16.52496,P,ugm-3,16.82618,P,ugm-3,63.21380,P,ugm-3,6.533,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
24-04-2026,01:00,11.050,P,ugm-3 (FIDAS),0.39290,P,ugm-3,12.37196,P,ugm-3,12.97440,P,ugm-3,62.39889,P,ugm-3,7.429,P,ugm-3 (Ref.eq),0.90471,P,ugm-3
24-04-2026,02:00,13.100,P,ugm-3 (FIDAS),0.26193,P,ugm-3,10.14008,P,ugm-3,10.54170,P,ugm-3,63.52978,P,ugm-3,9.481,P,ugm-3 (Ref.eq),0.99518,P,ugm-3
24-04-2026,03:00,12.375,P,ugm-3 (FIDAS),0.45838,P,ugm-3,10.90316,P,ugm-3,11.60601,P,ugm-3,61.21810,P,ugm-3,8.420,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
24-04-2026,04:00,10.725,P,ugm-3 (FIDAS),0.49112,P,ugm-3,10.09274,P,ugm-3,10.84579,P,ugm-3,61.26799,P,ugm-3,8.090,P,ugm-3 (Ref.eq),0.88209,P,ugm-3
24-04-2026,05:00,6.975,P,ugm-3 (FIDAS),0.62209,P,ugm-3,10.50010,P,ugm-3,11.45396,P,ugm-3,59.07272,P,ugm-3,5.519,P,ugm-3 (Ref.eq),0.88209,P,ugm-3
24-04-2026,06:00,7.800,P,ugm-3 (FIDAS),1.17870,P,ugm-3,13.80251,P,ugm-3,15.60983,P,ugm-3,53.68433,P,ugm-3,5.708,P,ugm-3 (Ref.eq),,,
24-04-2026,07:00,8.875,P,ugm-3 (FIDAS),2.19369,P,ugm-3,17.97320,P,ugm-3,21.33681,P,ugm-3,48.89465,P,ugm-3,6.462,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
24-04-2026,08:00,10.575,P,ugm-3 (FIDAS),5.23866,P,ugm-3,24.20078,P,ugm-3,32.23328,P,ugm-3,42.70798,P,ugm-3,7.076,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
24-04-2026,09:00,13.550,P,ugm-3 (FIDAS),5.33689,P,ugm-3,21.71883,P,ugm-3,29.90194,P,ugm-3,45.80132,P,ugm-3,7.618,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
24-04-2026,10:00,14.900,P,ugm-3 (FIDAS),6.90848,P,ugm-3,24.68129,P,ugm-3,35.27415,P,ugm-3,47.94669,P,ugm-3,6.439,P,ugm-3 (Ref.eq),1.69632,P,ugm-3
24-04-2026,11:00,15.400,P,ugm-3 (FIDAS),5.82801,P,ugm-3,23.04371,P,ugm-3,31.97987,P,ugm-3,57.67573,P,ugm-3,7.925,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
24-04-2026,12:00,12.375,P,ugm-3 (FIDAS),4.22367,P,ugm-3,24.64208,P,ugm-3,31.11829,P,ugm-3,67.30498,P,ugm-3,4.646,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
24-04-2026,13:00,12.150,P,ugm-3 (FIDAS),4.02722,P,ugm-3,25.90625,P,ugm-3,32.08123,P,ugm-3,73.59144,P,ugm-3,4.175,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
24-04-2026,14:00,11.750,P,ugm-3 (FIDAS),3.76529,P,ugm-3,27.11877,P,ugm-3,32.89213,P,ugm-3,74.83875,P,ugm-3,4.175,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
24-04-2026,15:00,16.400,P,ugm-3 (FIDAS),3.11045,P,ugm-3,24.77787,P,ugm-3,29.54717,P,ugm-3,80.07746,P,ugm-3,4.434,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
24-04-2026,16:00,18.825,P,ugm-3 (FIDAS),3.07771,P,ugm-3,24.47331,P,ugm-3,29.19240,P,ugm-3,81.77381,P,ugm-3,4.292,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
24-04-2026,17:00,14.625,P,ugm-3 (FIDAS),3.01223,P,ugm-3,28.78026,P,ugm-3,33.39894,P,ugm-3,77.53295,P,ugm-3,3.844,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
24-04-2026,18:00,10.425,P,ugm-3 (FIDAS),1.99724,P,ugm-3,30.23519,P,ugm-3,33.29758,P,ugm-3,75.43746,P,ugm-3,3.609,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
24-04-2026,19:00,10.250,P,ugm-3 (FIDAS),1.80079,P,ugm-3,32.46230,P,ugm-3,35.22347,P,ugm-3,64.66068,P,ugm-3,3.797,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
24-04-2026,20:00,8.625,P,ugm-3 (FIDAS),1.86627,P,ugm-3,39.30522,P,ugm-3,42.16680,P,ugm-3,57.02713,P,ugm-3,4.363,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
24-04-2026,21:00,10.275,P,ugm-3 (FIDAS),2.45562,P,ugm-3,42.35470,P,ugm-3,46.11994,P,ugm-3,50.19186,P,ugm-3,5.613,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
24-04-2026,22:00,11.100,P,ugm-3 (FIDAS),2.02998,P,ugm-3,41.28418,P,ugm-3,44.39678,P,ugm-3,48.24605,P,ugm-3,6.627,P,ugm-3 (Ref.eq),1.49277,P,ugm-3
24-04-2026,23:00,10.800,P,ugm-3 (FIDAS),0.72032,P,ugm-3,41.26506,P,ugm-3,42.36953,P,ugm-3,44.25465,P,ugm-3,6.840,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
24-04-2026,24:00,12.850,P,ugm-3 (FIDAS),0.78580,P,ugm-3,37.36356,P,ugm-3,38.56843,P,ugm-3,43.80562,P,ugm-3,8.090,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
25-04-2026,01:00,13.450,P,ugm-3 (FIDAS),0.08731,P,ugm-3,26.35553,P,ugm-3,26.48940,P,ugm-3,52.55343,P,ugm-3,9.198,P,ugm-3 (Ref.eq),0.72377,P,ugm-3
25-04-2026,02:00,15.250,P,ugm-3 (FIDAS),0.08731,P,ugm-3,22.97678,P,ugm-3,23.11065,P,ugm-3,47.69723,P,ugm-3,10.967,P,ugm-3 (Ref.eq),1.99035,P,ugm-3
25-04-2026,03:00,14.450,P,ugm-3 (FIDAS),0.36016,P,ugm-3,18.04778,P,ugm-3,18.60002,P,ugm-3,52.68648,P,ugm-3,10.708,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
25-04-2026,04:00,14.200,P,ugm-3 (FIDAS),0.19645,P,ugm-3,13.48408,P,ugm-3,13.78530,P,ugm-3,54.08347,P,ugm-3,11.250,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
25-04-2026,05:00,17.225,P,ugm-3 (FIDAS),0.49112,P,ugm-3,22.10420,P,ugm-3,22.85724,P,ugm-3,43.25680,P,ugm-3,14.104,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
25-04-2026,06:00,18.925,P,ugm-3 (FIDAS),1.40789,P,ugm-3,28.14865,P,ugm-3,30.30739,P,ugm-3,35.27400,P,ugm-3,15.943,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
25-04-2026,07:00,22.000,P,ugm-3 (FIDAS),4.28915,P,ugm-3,29.76185,P,ugm-3,36.33846,P,ugm-3,31.78152,P,ugm-3,17.736,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
25-04-2026,08:00,22.550,P,ugm-3 (FIDAS),8.11992,P,ugm-3,35.79818,P,ugm-3,48.24855,P,ugm-3,28.73808,P,ugm-3,17.665,P,ugm-3 (Ref.eq),1.56062,P,ugm-3
25-04-2026,09:00,22.950,P,ugm-3 (FIDAS),10.41184,P,ugm-3,39.48069,P,ugm-3,55.44529,P,ugm-3,32.33034,P,ugm-3,16.745,P,ugm-3 (Ref.eq),1.42491,P,ugm-3
25-04-2026,10:00,26.750,P,ugm-3 (FIDAS),11.39409,P,ugm-3,42.48523,P,ugm-3,59.95592,P,ugm-3,33.62755,P,ugm-3,16.392,P,ugm-3 (Ref.eq),0.94994,P,ugm-3
25-04-2026,11:00,20.300,P,ugm-3 (FIDAS),8.64379,P,ugm-3,38.84670,P,ugm-3,52.10033,P,ugm-3,49.64304,P,ugm-3,11.887,P,ugm-3 (Ref.eq),1.69632,P,ugm-3
25-04-2026,12:00,12.525,P,ugm-3 (FIDAS),2.84852,P,ugm-3,24.52064,P,ugm-3,28.88831,P,ugm-3,72.04477,P,ugm-3,6.580,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
25-04-2026,13:00,11.525,P,ugm-3 (FIDAS),3.60158,P,ugm-3,30.20794,P,ugm-3,35.73028,P,ugm-3,68.95144,P,ugm-3,5.472,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
25-04-2026,14:00,9.200,P,ugm-3 (FIDAS),2.55385,P,ugm-3,25.17519,P,ugm-3,29.09104,P,ugm-3,80.67617,P,ugm-3,4.151,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
25-04-2026,15:00,8.350,P,ugm-3 (FIDAS),1.96450,P,ugm-3,21.92299,P,ugm-3,24.93518,P,ugm-3,86.46370,P,ugm-3,3.609,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
25-04-2026,16:00,11.750,P,ugm-3 (FIDAS),0.91677,P,ugm-3,15.62321,P,ugm-3,17.02890,P,ugm-3,94.59618,P,ugm-3,4.245,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
25-04-2026,17:00,10.275,P,ugm-3 (FIDAS),1.14596,P,ugm-3,20.18787,P,ugm-3,21.94498,P,ugm-3,92.65037,P,ugm-3,4.127,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
25-04-2026,18:00,10.500,P,ugm-3 (FIDAS),0.58935,P,ugm-3,18.45658,P,ugm-3,19.36024,P,ugm-3,93.64822,P,ugm-3,4.552,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
25-04-2026,19:00,10.400,P,ugm-3 (FIDAS),0.29468,P,ugm-3,23.77381,P,ugm-3,24.22564,P,ugm-3,80.82585,P,ugm-3,4.245,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
25-04-2026,20:00,11.775,P,ugm-3 (FIDAS),0.22919,P,ugm-3,34.77068,P,ugm-3,35.12211,P,ugm-3,62.76477,P,ugm-3,6.203,P,ugm-3 (Ref.eq),1.56062,P,ugm-3
25-04-2026,21:00,12.150,P,ugm-3 (FIDAS),0.26193,P,ugm-3,34.06163,P,ugm-3,34.46325,P,ugm-3,56.67788,P,ugm-3,7.524,P,ugm-3 (Ref.eq),1.42491,P,ugm-3
25-04-2026,22:00,11.275,P,ugm-3 (FIDAS),0.32742,P,ugm-3,27.72743,P,ugm-3,28.22946,P,ugm-3,59.17251,P,ugm-3,7.193,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
25-04-2026,23:00,14.200,P,ugm-3 (FIDAS),0.75306,P,ugm-3,40.40395,P,ugm-3,41.55863,P,ugm-3,40.46282,P,ugm-3,9.788,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
25-04-2026,24:00,21.525,P,ugm-3 (FIDAS),2.39014,P,ugm-3,65.66712,P,ugm-3,69.33195,P,ugm-3,11.02624,P,ugm-3,15.519,P,ugm-3 (Ref.eq),1.62847,P,ugm-3
26-04-2026,01:00,15.800,P,ugm-3 (FIDAS),0.82946,P,ugm-3,53.05849,P,ugm-3,54.33030,P,ugm-3,21.02137,P,ugm-3,11.179,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,02:00,12.075,P,ugm-3 (FIDAS),1.00408,P,ugm-3,37.99181,P,ugm-3,39.53138,P,ugm-3,32.13077,P,ugm-3,8.538,P,ugm-3 (Ref.eq),1.53800,P,ugm-3
26-04-2026,03:00,11.900,P,ugm-3 (FIDAS),0.81854,P,ugm-3,28.08937,P,ugm-3,29.34444,P,ugm-3,44.90325,P,ugm-3,9.009,P,ugm-3 (Ref.eq),1.15350,P,ugm-3
26-04-2026,04:00,14.675,P,ugm-3 (FIDAS),0.85128,P,ugm-3,18.10564,P,ugm-3,19.41092,P,ugm-3,48.54540,P,ugm-3,11.085,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
26-04-2026,05:00,21.550,P,ugm-3 (FIDAS),0.55661,P,ugm-3,15.51659,P,ugm-3,16.37004,P,ugm-3,51.93809,P,ugm-3,16.604,P,ugm-3 (Ref.eq),1.08565,P,ugm-3
26-04-2026,06:00,20.225,P,ugm-3 (FIDAS),1.04773,P,ugm-3,20.84529,P,ugm-3,22.45179,P,ugm-3,56.97724,P,ugm-3,15.778,P,ugm-3 (Ref.eq),0.88209,P,ugm-3
26-04-2026,07:00,21.300,P,ugm-3 (FIDAS),0.94951,P,ugm-3,17.09345,P,ugm-3,18.54934,P,ugm-3,63.21380,P,ugm-3,15.967,P,ugm-3 (Ref.eq),1.76418,P,ugm-3
26-04-2026,08:00,20.225,P,ugm-3 (FIDAS),1.57160,P,ugm-3,21.35976,P,ugm-3,23.76951,P,ugm-3,64.21165,P,ugm-3,15.024,P,ugm-3 (Ref.eq),0.74638,P,ugm-3
26-04-2026,09:00,23.250,P,ugm-3 (FIDAS),3.11045,P,ugm-3,24.98060,P,ugm-3,29.74989,P,ugm-3,60.86885,P,ugm-3,15.283,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,10:00,21.550,P,ugm-3 (FIDAS),2.39014,P,ugm-3,19.54718,P,ugm-3,23.21201,P,ugm-3,68.65208,P,ugm-3,14.741,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,11:00,16.475,P,ugm-3 (FIDAS),2.58659,P,ugm-3,21.37458,P,ugm-3,25.34063,P,ugm-3,72.09466,P,ugm-3,9.623,P,ugm-3 (Ref.eq),1.49277,P,ugm-3
26-04-2026,12:00,16.600,P,ugm-3 (FIDAS),1.70257,P,ugm-3,19.84123,P,ugm-3,22.45179,P,ugm-3,80.32693,P,ugm-3,10.165,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
26-04-2026,13:00,16.325,P,ugm-3 (FIDAS),1.17870,P,ugm-3,17.90769,P,ugm-3,19.71501,P,ugm-3,90.95403,P,ugm-3,10.472,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,14:00,15.075,P,ugm-3 (FIDAS),1.57160,P,ugm-3,20.75158,P,ugm-3,23.16133,P,ugm-3,93.69812,P,ugm-3,8.373,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,15:00,16.725,P,ugm-3 (FIDAS),1.60434,P,ugm-3,24.75588,P,ugm-3,27.21583,P,ugm-3,91.80220,P,ugm-3,9.811,P,ugm-3 (Ref.eq),1.42491,P,ugm-3
26-04-2026,16:00,17.200,P,ugm-3 (FIDAS),1.47337,P,ugm-3,25.36214,P,ugm-3,27.62128,P,ugm-3,90.90414,P,ugm-3,10.472,P,ugm-3 (Ref.eq),1.49277,P,ugm-3
26-04-2026,17:00,18.325,P,ugm-3 (FIDAS),1.11322,P,ugm-3,22.67078,P,ugm-3,24.37768,P,ugm-3,89.80650,P,ugm-3,10.590,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,18:00,17.425,P,ugm-3 (FIDAS),1.21144,P,ugm-3,20.89837,P,ugm-3,22.75588,P,ugm-3,85.91489,P,ugm-3,11.675,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,19:00,17.875,P,ugm-3 (FIDAS),1.73531,P,ugm-3,32.25862,P,ugm-3,34.91938,P,ugm-3,73.99058,P,ugm-3,11.415,P,ugm-3 (Ref.eq),1.49277,P,ugm-3
26-04-2026,20:00,16.475,P,ugm-3 (FIDAS),1.04773,P,ugm-3,30.62678,P,ugm-3,32.23328,P,ugm-3,71.09681,P,ugm-3,11.368,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,21:00,15.975,P,ugm-3 (FIDAS),1.63708,P,ugm-3,40.06209,P,ugm-3,42.57225,P,ugm-3,61.41767,P,ugm-3,11.793,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
26-04-2026,22:00,15.500,P,ugm-3 (FIDAS),1.01499,P,ugm-3,35.89715,P,ugm-3,37.45344,P,ugm-3,62.36563,P,ugm-3,11.934,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
26-04-2026,23:00,16.075,P,ugm-3 (FIDAS),0.55661,P,ugm-3,42.22561,P,ugm-3,43.07906,P,ugm-3,49.59315,P,ugm-3,12.382,P,ugm-3 (Ref.eq),1.49277,P,ugm-3
26-04-2026,24:00,17.950,P,ugm-3 (FIDAS),0.22919,P,ugm-3,33.09820,P,ugm-3,33.44963,P,ugm-3,54.18326,P,ugm-3,13.726,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
27-04-2026,01:00,19.075,P,ugm-3 (FIDAS),0.04366,P,ugm-3,26.89549,P,ugm-3,26.96243,P,ugm-3,55.34741,P,ugm-3,15.142,P,ugm-3 (Ref.eq),1.26659,P,ugm-3
27-04-2026,02:00,18.850,P,ugm-3 (FIDAS),0.13097,P,ugm-3,26.76161,P,ugm-3,26.96243,P,ugm-3,56.87745,P,ugm-3,14.717,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
27-04-2026,03:00,18.350,P,ugm-3 (FIDAS),-0.06548,P,ugm-3,17.94021,P,ugm-3,17.83980,P,ugm-3,61.31788,P,ugm-3,14.387,P,ugm-3 (Ref.eq),0.94994,P,ugm-3
27-04-2026,04:00,17.350,P,ugm-3 (FIDAS),-0.03274,P,ugm-3,14.44368,P,ugm-3,14.39348,P,ugm-3,61.51745,P,ugm-3,13.939,P,ugm-3 (Ref.eq),1.22135,P,ugm-3
27-04-2026,05:00,16.950,P,ugm-3 (FIDAS),0.16371,P,ugm-3,21.54192,P,ugm-3,21.79294,P,ugm-3,49.24390,P,ugm-3,13.443,P,ugm-3 (Ref.eq),1.28921,P,ugm-3
27-04-2026,06:00,16.225,P,ugm-3 (FIDAS),1.17870,P,ugm-3,28.80416,P,ugm-3,30.61148,P,ugm-3,40.71228,P,ugm-3,12.076,P,ugm-3 (Ref.eq),1.01779,P,ugm-3
27-04-2026,07:00,18.000,P,ugm-3 (FIDAS),2.02998,P,ugm-3,28.96864,P,ugm-3,32.08123,P,ugm-3,44.40433,P,ugm-3,12.830,P,ugm-3 (Ref.eq),1.76418,P,ugm-3
27-04-2026,08:00,22.100,P,ugm-3 (FIDAS),2.29191,P,ugm-3,26.38772,P,ugm-3,29.90194,P,ugm-3,55.63014,P,ugm-3,13.774,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
27-04-2026,09:00,20.400,P,ugm-3 (FIDAS),3.20868,P,ugm-3,25.64089,P,ugm-3,30.56079,P,ugm-3,62.81466,P,ugm-3,11.604,P,ugm-3 (Ref.eq),1.35706,P,ugm-3
27-04-2026,10:00,20.150,P,ugm-3 (FIDAS),2.39014,P,ugm-3,21.67580,P,ugm-3,25.34063,P,ugm-3,75.98628,P,ugm-3,10.448,P,ugm-3 (Ref.eq),1.62847,P,ugm-3
27-04-2026,11:00,17.750,P,ugm-3 (FIDAS),2.45562,P,ugm-3,22.84242,P,ugm-3,26.60766,P,ugm-3,83.47015,P,ugm-3,9.481,P,ugm-3 (Ref.eq),1.42491,P,ugm-3
